,Symbol,Title,Date,Link,Source,Comments
359,C38U.SI,"EMERGING MARKETS-Evergrande clouds Asia FX trading; shares in Singapore, Indonesia rise",4-Oct-21,https://sg.finance.yahoo.com/news/emerging-markets-evergrande-clouds-asia-055021946.html,Yahoo Finance News,
360,C38U.SI,EMERGING MARKETS-Asian markets tumble as virus curbs hit risk sentiment,19-Jul-21,https://sg.finance.yahoo.com/news/emerging-markets-asian-markets-tumble-071301049.html,Yahoo Finance News,
361,C38U.SI,"EMERGING MARKETS-Asian stocks, currencies nudge higher as Fed rate hike threat eases",5-Jul-21,https://sg.finance.yahoo.com/news/emerging-markets-asian-stocks-currencies-045113707.html,Yahoo Finance News,
362,C38U.SI,EMERGING MARKETS-Asia currencies slip as focus turns to Fed,16-Jun-21,https://sg.finance.yahoo.com/news/emerging-markets-asia-currencies-slip-035547851.html,Yahoo Finance News,
363,C38U.SI,"EMERGING MARKETS-Asian currencies steady, traders hold off on bets before U.S. inflation",8-Jun-21,https://sg.finance.yahoo.com/news/emerging-markets-asian-currencies-steady-042129215.html,Yahoo Finance News,
364,C38U.SI,"UPDATE 4-Singapore's CapitaLand to split, form listed investment business",22-Mar-21,https://sg.finance.yahoo.com/news/1-top-singapore-developers-shares-013704341.html,Yahoo Finance News,
365,C38U.SI,EMERGING MARKETS-Asia's currencies and stocks rise after Fed sticks to dovish stance,18-Mar-21,https://sg.finance.yahoo.com/news/emerging-markets-asias-currencies-stocks-051204931.html,Yahoo Finance News,
366,C52.SI,'Buy' calls around for ComfortDelGro as it drives towards a bright outlook,"Thu, 3 March 2022, 5:04 am",https://sg.finance.yahoo.com/news/buy-calls-around-comfortdelgro-drives-210406415.html,Yahoo Finance News,
367,C52.SI,EMERGING MARKETS-Indian rupee leads losses in Asian currencies as U.S. rate hike bets grow,11-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-indian-rupee-leads-082440414.html,Yahoo Finance News,
368,C52.SI,REFILE-EMERGING MARKETS-Indian rupee leads losses in Asian currencies as U.S. rate hike bets grow,11-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-indian-rupee-leads-081849945.html,Yahoo Finance News,
369,C52.SI,"EMERGING MARKETS-Asian FX, stocks pressured as U.S. inflation rises, Thai baht leads losses",11-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-asian-fx-stocks-051751620.html,Yahoo Finance News,
370,C52.SI,"UPDATE 1-Merger-bound Stagecoach, National Express on British watchdog radar",26-Jan-22,https://sg.finance.yahoo.com/news/1-merger-bound-stagecoach-national-081121805.html,Yahoo Finance News,
371,C52.SI,EMERGING MARKETS-Philippine stocks tumble as regional markets wobble on Omicron fears,29-Nov-21,https://sg.finance.yahoo.com/news/emerging-markets-philippine-stocks-tumble-045359401.html,Yahoo Finance News,
372,C52.SI,"EMERGING MARKETS-Stocks rise on China regulatory easing hopes, S.Korea leads gains",12-Nov-21,https://sg.finance.yahoo.com/news/emerging-markets-stocks-rise-china-083917737.html,Yahoo Finance News,
373,C52.SI,"EMERGING MARKETS-S.Korean stocks rise on tech rally, lead Asian gains",12-Nov-21,https://sg.finance.yahoo.com/news/emerging-markets-korean-stocks-rise-053031323.html,Yahoo Finance News,
374,C52.SI,EMERGING MARKETS-Indian stocks lead losses in Asia as inflation worries weigh,11-Nov-21,https://sg.finance.yahoo.com/news/emerging-markets-indian-stocks-lead-082237718.html,Yahoo Finance News,
375,C52.SI,"WHSP, Singapore's ComfortDelGro pause Australia IPO plans for units",11-Nov-21,https://sg.finance.yahoo.com/news/whsp-singapores-comfortdelgro-pause-australia-070342804.html,Yahoo Finance News,
376,C6L.SI,Analysts mixed on SIA despite first quarterly profit since Covid-19,"Tue, 1 March 2022, 6:45 am",https://sg.finance.yahoo.com/news/analysts-mixed-sia-despite-first-224516503.html,Yahoo Finance News,
377,C6L.SI,UPDATE 1-Tata in talks with aircraft makers over order for Air India -sources,25-Feb-22,https://sg.finance.yahoo.com/news/1-tata-talks-aircraft-makers-050023774.html,Yahoo Finance News,
378,C6L.SI,Singapore Airlines posts first quarterly profit since start of pandemic,24-Feb-22,https://sg.finance.yahoo.com/news/1-singapore-airlines-posts-first-102201682.html,Yahoo Finance News,
379,C6L.SI,Singapore Airlines posts first quarterly profit since pandemic,24-Feb-22,https://sg.finance.yahoo.com/news/singapore-airlines-posts-first-quarterly-094311183.html,Yahoo Finance News,
380,C6L.SI,"EMERGING MARKETS-Asian stocks, FX sell-off deepens as Russia attacks Ukraine",24-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-asian-stocks-fx-082833429.html,Yahoo Finance News,
381,C6L.SI,"Singapore Airlines reports 3Q net profit of $85 mil, first quarterly profit since Covid-19 pandemic",24-Feb-22,https://sg.finance.yahoo.com/news/singapore-airlines-reports-3q-net-034234218.html,Yahoo Finance News,
382,C6L.SI,Neste to start Singapore sustainable aviation fuel plant by Q1 2023 - executive,16-Feb-22,https://sg.finance.yahoo.com/news/neste-start-singapore-sustainable-aviation-090025418.html,Yahoo Finance News,
383,C6L.SI,UPDATE 1-Airbus finalises deal to sell seven A350 freighters to Singapore Airlines,16-Feb-22,https://sg.finance.yahoo.com/news/1-airbus-finalises-deal-sell-030829472.html,Yahoo Finance News,
384,C6L.SI,Airbus finalises deal to sell seven A350 freighters to Singapore Airlines,16-Feb-22,https://sg.finance.yahoo.com/news/airbus-finalises-deal-sell-seven-024451712.html,Yahoo Finance News,
385,C6L.SI,"UPDATE 3-Airbus upbeat on freighter sales, plays down supply chain fears",14-Feb-22,https://sg.finance.yahoo.com/news/1-airbus-upbeat-freighter-sales-095231282.html,Yahoo Finance News,
386,C70.SI,"EMERGING MARKETS-Asian stocks, currencies gain as Omicron worries fade",13-Dec-21,https://sg.finance.yahoo.com/news/emerging-markets-asian-stocks-currencies-043922140.html,Yahoo Finance News,
387,C70.SI,"Singapore’s City Developments reports loss, mulls China comeback",12-Aug-21,https://sg.finance.yahoo.com/news/singapore-city-developments-suffers-loss-on-taxes-hikes-014910222.html,Yahoo Finance News,
388,C70.SI,Singapore property dynasty sees woes piling in China unit,30-Jul-21,https://sg.finance.yahoo.com/news/singapore-property-dynasty-sees-woes-piling-in-china-unit-093551019.html,Yahoo Finance News,
389,C70.SI,Singapore dynasty’s CDL needs turnaround plan to sate investors,9-Jul-21,https://sg.finance.yahoo.com/news/singapore-dynasty-cdl-needs-turnaround-plan-to-sate-investors-040015930.html,Yahoo Finance News,
390,C70.SI,Singapore developer’s REIT IPO includes HSBC London Tower,4-Jun-21,https://sg.finance.yahoo.com/news/singapore-developers-reit-ipo-includes-hsbc-london-tower-040041669.html,Yahoo Finance News,
391,C70.SI,Singapore’s richest property family warns of cooling measures,25-May-21,https://sg.finance.yahoo.com/news/singapore-richest-property-family-cdl-warns-of-cooling-measures-022614160.html,Yahoo Finance News,
392,C70.SI,QIA mulls injecting HSBC headquarters into Singapore REIT,19-May-21,https://sg.finance.yahoo.com/news/qia-mulls-injecting-hsbc-headquarters-into-singapore-reit-015229442.html,Yahoo Finance News,
393,C70.SI,Singapore home sales high ahead of latest virus flareup,17-May-21,https://sg.finance.yahoo.com/news/singapore-home-sales-high-ahead-of-latest-virus-flareup-054452898.html,Yahoo Finance News,
394,C70.SI,From Singapore to Rio green buildings keep tropical tenants cool,7-May-21,https://sg.finance.yahoo.com/news/from-singapore-to-rio-green-buildings-keep-tropical-tenants-cool-094136021.html,Yahoo Finance News,
395,CC3.SI,StarHub to acquire 50.1% stake in MyRepublic's broadband business,22-Sep-21,https://sg.finance.yahoo.com/news/star-hub-to-acquire-501-stake-in-my-republics-broadband-business-092829695.html,Yahoo Finance News,
396,CFA,"Company News for Feb 17, 2022",17-Feb-22,https://sg.finance.yahoo.com/news/company-news-feb-17-2022-140902536.html,Yahoo Finance News,
397,CFA,"CF Industries' (CF) Earnings Top, Sales Miss Estimates in Q4",16-Feb-22,https://sg.finance.yahoo.com/news/cf-industries-cf-earnings-top-120912380.html,Yahoo Finance News,
398,CFA,CF Industries (CF) Q4 Earnings Beat Estimates,16-Feb-22,https://sg.finance.yahoo.com/news/cf-industries-cf-q4-earnings-225510737.html,Yahoo Finance News,
399,CFA,Why CF Industries (CF) Might Surprise This Earnings Season,11-Feb-22,https://sg.finance.yahoo.com/news/why-cf-industries-cf-might-134401736.html,Yahoo Finance News,
400,CFA,Andersons (ANDE) to Report Q4 Earnings: What's in Store?,10-Feb-22,https://sg.finance.yahoo.com/news/andersons-ande-report-q4-earnings-153903597.html,Yahoo Finance News,
401,CFA,CF Industries (CF) to Report Q4 Earnings: What's in Store?,10-Feb-22,https://sg.finance.yahoo.com/news/cf-industries-cf-report-q4-142202232.html,Yahoo Finance News,
402,CFA,CF Industries (CF) Outpaces Stock Market Gains: What You Should Know,9-Feb-22,https://sg.finance.yahoo.com/news/cf-industries-cf-outpaces-stock-224510717.html,Yahoo Finance News,
403,CFA,CF Industries (CF) Reports Next Week: Wall Street Expects Earnings Growth,9-Feb-22,https://sg.finance.yahoo.com/news/cf-industries-cf-reports-next-200008873.html,Yahoo Finance News,
404,CFA,CF Industries (CF) Gains But Lags Market: What You Should Know,3-Feb-22,https://sg.finance.yahoo.com/news/cf-industries-cf-gains-lags-224510586.html,Yahoo Finance News,
405,CFA,UK food and drink firms warn of shortages as ‘bailout’ of CO2 industry ends,1-Feb-22,https://sg.finance.yahoo.com/news/uk-food-drink-firms-warn-181622626.html,Yahoo Finance News,
406,CGN,1 Undervalued Growth Stock That Could Soar in 2022,23-Feb-22,https://sg.finance.yahoo.com/m/684caac4-71e8-3385-801d-f84f79b5c6d5/1-undervalued-growth-stock.html,Yahoo Finance News,
407,CGN,Why Cognex Shares Rose Nearly 6% Today,19-Feb-22,https://sg.finance.yahoo.com/m/aa6398ad-5b2f-397b-8cb7-92730a963307/why-cognex-shares-rose-nearly.html,Yahoo Finance News,
408,CGN,"Cognex Soars After Q4 Beat, Annual Revenue Tops $1 Billion",18-Feb-22,https://sg.finance.yahoo.com/news/cognex-soars-q4-beat-annual-111224432.html,Yahoo Finance News,
409,CGN,Cognex Corporation (CGNX) Q4 Earnings and Revenues Beat Estimates,18-Feb-22,https://sg.finance.yahoo.com/news/cognex-corporation-cgnx-q4-earnings-222510601.html,Yahoo Finance News,
410,CGN,Analysts Estimate Cognex Corporation (CGNX) to Report a Decline in Earnings: What to Look Out for,11-Feb-22,https://sg.finance.yahoo.com/news/analysts-estimate-cognex-corporation-cgnx-200108322.html,Yahoo Finance News,
411,CGN,These Are Our 3 Favorite Growth Stocks to Buy In January,12-Jan-22,https://sg.finance.yahoo.com/m/bd6a812b-e02e-3b4b-a412-309585be7010/these-are-our-3-favorite.html,Yahoo Finance News,
412,CGN,Buy the Dip: 3 Stocks To Buy Today and Hold for the Next 3 Years,11-Jan-22,https://sg.finance.yahoo.com/m/d08c22c8-5b92-3ad9-83b2-ba671d0bc91f/buy-the-dip%3A-3-stocks-to-buy.html,Yahoo Finance News,
413,CGN,New Strong Sell Stocks for December 29th,29-Dec-21,https://sg.finance.yahoo.com/news/strong-sell-stocks-december-29th-112211791.html,Yahoo Finance News,
414,CGN,My 5 Favorite Industrial Stocks for 2022,27-Dec-21,https://sg.finance.yahoo.com/m/6acf2ed9-6fc7-3660-b423-8ea290294063/my-5-favorite-industrial.html,Yahoo Finance News,
415,CGN,New Strong Sell Stocks for December 27th,27-Dec-21,https://sg.finance.yahoo.com/news/strong-sell-stocks-december-27th-153903119.html,Yahoo Finance News,
416,CHZ,What are fan tokens? A new way to connect to your favorite sports teams,25-Nov-21,https://sg.finance.yahoo.com/video/fan-tokens-way-connect-favorite-195429472.html,Yahoo Finance News,
417,CIN,Why Cinedigm Stock Crashed on Tuesday,17-Nov-21,https://sg.finance.yahoo.com/m/ca74f5bf-4419-37d9-8e7e-6c4ed0479931/why-cinedigm-stock-crashed-on.html,Yahoo Finance News,
418,CIN,Why Cinedigm Shares Closed 10.6% Higher on Wednesday,2-Sep-21,https://sg.finance.yahoo.com/m/f19f6507-9b21-38bf-a53f-8300a10509b8/why-cinedigm-shares-closed.html,Yahoo Finance News,
419,CIN,Touchstone Provides Operational Update,25-May-21,https://sg.finance.yahoo.com/news/touchstone-provides-operational-060000120.html,Yahoo Finance News,
420,CIN,Why Cinedigm Stock Popped Today,27-Apr-21,https://sg.finance.yahoo.com/m/755cd173-1053-3dcd-9163-375d0f36dcdd/why-cinedigm-stock-popped.html,Yahoo Finance News,
421,CIN,Why Cinedigm Stock Jumped 29% at the Open Today,14-Apr-21,https://sg.finance.yahoo.com/m/e73c06d5-868a-3779-82b2-b7a9cfd1da4f/why-cinedigm-stock-jumped-29%25.html,Yahoo Finance News,
422,CIN,Why Cinedigm Stock Is Surging,26-Mar-21,https://sg.finance.yahoo.com/m/007dda2e-0c1c-362b-bc4d-2474994ae093/why-cinedigm-stock-is-surging.html,Yahoo Finance News,
423,CLN,The Biggest Hurdles That Could Keep Renewable Natural Gas at Bay,13-Feb-22,https://sg.finance.yahoo.com/m/94c79270-0d44-3d0a-b036-ef7302e3ae09/the-biggest-hurdles-that.html,Yahoo Finance News,
424,CLN,Clean Energy's Commercial Vision for Renewable Natural Gas Fuel Stations,12-Feb-22,https://sg.finance.yahoo.com/m/199595c9-49ee-329a-ac7b-3c00013fbac8/clean-energys-commercial.html,Yahoo Finance News,
425,CLN,Why Clean Energy Fuels Stock Is Surging Today,27-Jan-22,https://sg.finance.yahoo.com/m/2b606627-5fe6-3f27-880f-e99af5c39edb/why-clean-energy-fuels-stock.html,Yahoo Finance News,
426,CLN,This Is Clean Energy Fuels' Competitive Advantage,4-Dec-21,https://sg.finance.yahoo.com/m/92d723f4-62b6-3234-87dd-413257c8a066/this-is-clean-energy-fuels.html,Yahoo Finance News,
427,CLN,Is Rivian Stock a Buy After the IPO?,2-Dec-21,https://sg.finance.yahoo.com/m/dbde3cc0-bae9-3419-a025-590e4bffb067/is-rivian-stock-a-buy-after.html,Yahoo Finance News,
428,CLN,Clean Energy Fuels (CLNE) Just Overtook the 20-Day Moving Average,9-Nov-21,https://sg.finance.yahoo.com/news/clean-energy-fuels-clne-just-150003351.html,Yahoo Finance News,
429,CLN,Why Clean Energy Fuels Stock Crashed Today,6-Nov-21,https://sg.finance.yahoo.com/m/e9df098f-4672-3eff-b53d-cd75a7850b74/why-clean-energy-fuels-stock.html,Yahoo Finance News,
430,CLN,Clean Energy Fuels Corp (CLNE) Q3 2021 Earnings Call Transcript,5-Nov-21,https://sg.finance.yahoo.com/m/a2a1fbfd-cf46-3204-845a-860ab40c3c57/clean-energy-fuels-corp.html,Yahoo Finance News,
431,CLN,"Why Plug Power, Bloom Energy, and Clean Energy Fuels Stocks Rocketed Today",29-Oct-21,https://sg.finance.yahoo.com/m/93a741ce-09b8-3554-9f86-fc19b0726c0a/why-plug-power%2C-bloom-energy%2C.html,Yahoo Finance News,
432,CLN,Is Hyliion Stock a Buy?,14-Oct-21,https://sg.finance.yahoo.com/m/41271991-bf62-368f-92c7-c8829c90dbd0/is-hyliion-stock-a-buy%3F.html,Yahoo Finance News,
433,CLR,Callon (CPE) Stock Dips 3% Since Q4 Earnings Miss Estimates,"Mon, 28 February 2022, 11:39 pm",https://sg.finance.yahoo.com/news/callon-cpe-stock-dips-3-153903659.html,Yahoo Finance News,
434,CLR,Viper Energy (VNOM) Q4 Earnings Beat on Higher Production,23-Feb-22,https://sg.finance.yahoo.com/news/viper-energy-vnom-q4-earnings-153203973.html,Yahoo Finance News,
435,CLR,"Pioneer Natural (PXD) Tops on Q4 Earnings, Hikes Dividend",17-Feb-22,https://sg.finance.yahoo.com/news/pioneer-natural-pxd-tops-q4-143102434.html,Yahoo Finance News,
436,CLR,Continental Resources Is Tanking Today: Is the Market Overreacting?,16-Feb-22,https://sg.finance.yahoo.com/m/6924c9ae-47d5-3c2e-be49-9f1c0b7c6dc3/continental-resources-is.html,Yahoo Finance News,
437,CLR,Why Continental Resources Stock Is Tumbling Today,16-Feb-22,https://sg.finance.yahoo.com/m/8c8894f0-e444-3297-910b-449f1e908941/why-continental-resources.html,Yahoo Finance News,
438,CLR,Continental Resources (CLR) Earnings & Revenues Beat in Q4,15-Feb-22,https://sg.finance.yahoo.com/news/continental-resources-clr-earnings-revenues-152403934.html,Yahoo Finance News,
439,CLR,Continental Resources (CLR) Q4 Earnings and Revenues Surpass Estimates,15-Feb-22,https://sg.finance.yahoo.com/news/continental-resources-clr-q4-earnings-223510643.html,Yahoo Finance News,
440,CLR,Continental Resources (CLR) Earnings Expected to Grow: Should You Buy?,8-Feb-22,https://sg.finance.yahoo.com/news/continental-resources-clr-earnings-expected-200008350.html,Yahoo Finance News,
441,CLR,Paychex and Shopify have been highlighted as Zacks Bull and Bear of the Day,27-Jan-22,https://sg.finance.yahoo.com/news/paychex-shopify-highlighted-zacks-bull-151603303.html,Yahoo Finance News,
442,CLR,Permian Oil Drilling Rig Count Increases in 7 of Past 10 Weeks,26-Jan-22,https://sg.finance.yahoo.com/news/permian-oil-drilling-rig-count-151003633.html,Yahoo Finance News,
443,CMOU.SI,These 3 Stocks Are Hitting a 52-Week High: Should They Be on Your Watchlist?,25-Jun-21,https://sg.finance.yahoo.com/news/3-stocks-hitting-52-week-233000510.html,Yahoo Finance News,
444,CTO,Here's Why CTO Realty (CTO) Could be Great Choice for a Bottom Fisher,31-Jan-22,https://sg.finance.yahoo.com/news/heres-why-cto-realty-cto-150003159.html,Yahoo Finance News,
445,CY6U.SI,CapitaLand launches second logistics private fund of $400 million investing in India,8-Jul-21,https://sg.finance.yahoo.com/news/capitaland-launches-second-logistics-private-053610376.html,Yahoo Finance News,
446,CY6U.SI,Ascendas India Trust enters India data centre sector with $217 mil investment,5-Jul-21,https://sg.finance.yahoo.com/news/ascendas-india-trust-enters-india-041319454.html,Yahoo Finance News,
447,CY6U.SI,CapitaLand to separate real estate development and fund management units,22-Mar-21,https://sg.finance.yahoo.com/news/capitaland-separate-real-estate-development-035731517.html,Yahoo Finance News,
